chr1	9675191	9675198	1202	7	70
chr1	9675314	9675347	776	33	70
chr1	33051118	33051148	1031	30	70
chr1	33051222	33051864	71188	642	70
chr1	33052092	33052364	20916	272	70
chr1	33052619	33052672	2009	53	70
chr1	33052761	33052781	768	20	70
chr1	33053065	33053435	35645	370	70
chr1	75782101	75782119	936	18	70
chr1	75782218	75782252	636	34	70
chr1	75782959	75782973	770	14	70
chr1	89541491	89541671	10148	180	70
chr1	89560563	89560885	21609	322	70
chr1	89560939	89561834	101245	895	70
chr1	89704842	89705173	25842	331	70
chr1	89705239	89705260	752	21	70
chr1	89747094	89747973	88214	879	70
chr1	89748051	89748099	1508	48	70
chr1	89748203	89749887	187217	1684	70
chr1	89749962	89751920	232979	1958	70
chr1	89752008	89752033	918	25	70
chr1	89752126	89752614	50412	488	70
chr1	100210327	100210346	173	19	70
chr1	167435134	167435177	1476	43	70
chr10	14940525	14940560	798	35	70
chr10	14941707	14941771	2278	64	70
chr10	14941839	14941892	1395	53	70
chr10	74217666	74217698	653	32	70
chr10	74217765	74217975	13216	210	70
chr10	74219032	74219081	1290	49	70
chr10	74219143	74219185	1452	42	70
chr10	74219245	74219311	2210	66	70
chr10	74219362	74219421	1639	59	70
chr10	74219488	74219508	493	20	70
chr10	74219612	74219846	15287	234	70
chr10	74219914	74220003	2459	89	70
chr10	74220088	74220106	728	18	70
chr10	74220339	74220562	14132	223	70
chr10	74220943	74221416	46100	473	70
chr10	74221502	74221529	548	27	70
chr10	74221598	74221877	22934	279	70
chr10	74222196	74222526	28648	330	70
chr10	74222626	74222651	898	25	70
chr10	74356059	74356262	12624	203	70
chr10	74569323	74569368	985	45	70
chr10	74569884	74570163	20594	279	70
chr10	74570518	74570555	674	37	70
chr10	74570641	74570686	1395	45	70
chr10	74570783	74570804	657	21	70
chr10	74571143	74571427	21898	284	70
chr10	74571696	74571711	774	15	70
chr10	74572017	74572187	7538	170	70
chr10	74572259	74572288	953	29	70
chr10	74573076	74573140	1937	64	70
chr10	74573227	74573237	184	10	70
chr10	96194832	96195006	9355	174	70
chr11	3897704	3897743	956	39	70
chr11	3898154	3898319	7063	165	70
chr11	3898381	3898430	1295	49	70
chr11	3898490	3898961	45403	471	70
chr11	3899153	3899202	2080	49	70
chr11	3899272	3899351	2436	79	70
chr11	3899402	3899981	49090	579	70
chr11	4001013	4001046	746	33	70
chr11	4001127	4001186	2112	59	70
chr11	4001248	4001312	1956	64	70
chr11	4001703	4002269	58139	566	70
chr11	4002490	4002770	20315	280	70
chr11	4002843	4002875	1020	32	70
chr11	4003013	4003609	64560	596	70
chr11	4003800	4003830	892	30	70
chr11	4004210	4004230	794	20	70
chr11	4004301	4004819	55020	518	70
chr11	4018225	4018407	10090	182	70
chr11	4033009	4033241	15868	232	70
chr11	36518730	36518763	916	33	70
chr11	36551764	36557494	723887	5730	70
chr11	108261483	108261528	1709	45	70
chr11	108261601	108261669	2038	68	70
chr11	108261730	108261782	1390	52	70
chr11	108262528	108262989	46991	461	70
chr11	108263139	108263969	90011	830	70
chr11	108264025	108264112	2768	87	70
chr11	108264497	108265193	76425	696	70
chr11	108265247	108265302	1770	55	70
chr11	108265375	108265448	1990	73	70
chr11	108265514	108265980	46281	466	70
chr11	108266066	108266105	1308	39	70
chr11	108357503	108357528	651	25	70
chr11	108357795	108357864	2534	69	70
chr11	108357927	108357994	2231	67	70
chr11	108358067	108358102	591	35	70
chr11	108358166	108358559	31477	393	70
chr11	108358617	108358680	1819	63	70
chr11	108358998	108359368	31309	370	70
chr11	108359428	108359476	1391	48	70
chr11	108359939	108360569	59169	630	70
chr11	108360660	108361421	79722	761	70
chr11	108361490	108361557	2125	67	70
chr11	108361847	108362416	58091	569	70
chr11	108362479	108362767	25038	288	70
chr12	102859432	102859464	1138	32	70
chr12	102859583	102859592	265	9	70
chr12	102899636	102899827	10785	191	70
chr12	120731697	120731896	12255	199	70
chr13	100264022	100264091	1290	69	70
chr13	100283776	100283821	1350	45	70
chr13	100319022	100319051	1696	29	70
chr13	100319137	100319537	27983	400	70
chr13	100320281	100320319	1512	38	70
chr13	100320411	100320476	1912	65	70
chr13	100320554	100320606	1412	52	70
chr15	76230277	76230439	7761	162	70
chr15	76257497	76257825	24858	328	70
chr15	82170245	82170297	1856	52	70
chr15	82193503	82193532	1126	29	70
chr15	82193609	82193899	21680	290	70
chr15	82201738	82202008	23296	270	70
chr15	82214678	82214684	1062	6	70
chr15	82220519	82220535	713	16	70
chr15	82220645	82220672	656	27	70
chr15	82234578	82234636	1832	58	70
chr15	82242292	82243781	188838	1489	70
chr15	82250093	82250593	53360	500	70
chr16	30188651	30189075	49296	424	70
chr17	42218722	42218732	1016	10	70
chr17	42218823	42218886	1918	63	70
chr17	42219301	42219765	48614	464	70
chr17	42221019	42221069	1386	50	70
chr17	42264352	42264392	1161	40	70
chr17	42264495	42264519	775	24	70
chr17	42264658	42265185	57094	527	70
chr19	51353495	51353560	2043	65	70
chr2	210507485	210507755	18630	270	70
chr2	210507833	210507857	470	24	70
chr2	210508161	210508219	1810	58	70
chr2	210508283	210508477	11544	194	70
chr2	210508532	210508538	278	6	70
chr2	210509164	210509191	660	27	70
chr2	210509292	210509320	526	28	70
chr2	210509394	210509433	1028	39	70
chr2	210510280	210510310	1165	30	70
chr2	210510783	210510821	817	38	70
chr2	210639384	210639584	12274	200	70
chr2	210665804	210665887	2788	83	70
chr2	210665941	210666023	2515	82	70
chr2	210666074	210666503	39480	429	70
chr2	216458846	216458906	1930	60	70
chr2	216458965	216459023	1668	58	70
chr2	216459564	216459885	28012	321	70
chr2	216460637	216460668	1559	31	70
chr21	43053191	43055733	325494	2542	70
chr21	43055798	43056614	92098	816	70
chr21	43056680	43057288	65112	608	70
chr21	43057362	43057400	670	38	70
chr21	43057473	43059973	320610	2500	70
chr21	43060035	43061748	215584	1713	70
chr21	43061813	43063630	227552	1817	70
chr21	43063694	43065208	185274	1514	70
chr21	43065271	43066102	96374	831	70
chr21	43066271	43066797	57806	526	70
chr21	43067042	43067309	18850	267	70
chr21	43067376	43067747	31591	371	70
chr21	43067826	43067878	1445	52	70
chr21	43067957	43068250	21644	293	70
chr21	43068317	43068607	24056	290	70
chr21	43068768	43070072	157262	1304	70
chr21	43070136	43075920	759446	5784	70
chr21	43075983	43076798	93010	815	70
chr21	43076863	43076937	2028	74	70
chr4	17469874	17469878	577	4	70
chr5	36234156	36234335	9836	179	70
chr5	70049612	70052171	333630	2559	70
chr5	70052223	70060226	1055776	8003	70
chr5	70060291	70068348	1087002	8057	70
chr5	70068400	70068746	29284	346	70
chr5	70068811	70071150	288054	2339	70
chr5	70071214	70072857	197012	1643	70
chr5	70072922	70074592	211321	1670	70
chr5	70074667	70074722	1706	55	70
chr5	70074814	70074861	1157	47	70
chr5	70074973	70075011	1184	38	70
chr5	70075101	70075484	36213	383	70
chr5	70075737	70075762	1548	25	70
chr5	70075851	70075907	1558	56	70
