chr1	9675191	9675198	1901	7	70
chr1	9675314	9675347	2914	33	70
chr1	33051118	33051148	2931	30	70
chr1	33051222	33051864	77654	642	70
chr1	33052092	33052364	27681	272	70
chr1	33052619	33052672	3772	53	70
chr1	33052761	33052781	2390	20	70
chr1	33053065	33053435	39418	370	70
chr1	75782101	75782119	2406	18	70
chr1	75782218	75782252	3050	34	70
chr1	75782959	75782973	2248	14	70
chr1	89541491	89541671	15078	180	70
chr1	89560563	89560885	33658	322	70
chr1	89560939	89561834	111534	895	70
chr1	89704842	89705173	34998	331	70
chr1	89705239	89705260	2516	21	70
chr1	89747094	89747973	109446	879	70
chr1	89748051	89748099	3676	48	70
chr1	89748203	89749887	215673	1684	70
chr1	89749962	89751920	257749	1958	70
chr1	89752008	89752033	2718	25	70
chr1	89752126	89752614	55659	488	70
chr1	100210327	100210346	2517	19	70
chr1	167435134	167435177	3326	43	70
chr10	14940525	14940560	3010	35	70
chr10	14941707	14941771	4310	64	70
chr10	14941839	14941892	3822	53	70
chr10	74217666	74217698	3072	32	70
chr10	74217765	74217975	18448	210	70
chr10	74219032	74219081	3766	49	70
chr10	74219143	74219185	3426	42	70
chr10	74219245	74219311	4304	66	70
chr10	74219362	74219421	3866	59	70
chr10	74219488	74219508	2425	20	70
chr10	74219612	74219846	22508	234	70
chr10	74219914	74220003	4810	89	70
chr10	74220088	74220106	2486	18	70
chr10	74220339	74220562	20160	223	70
chr10	74220943	74221416	56189	473	70
chr10	74221502	74221529	2754	27	70
chr10	74221598	74221877	29354	279	70
chr10	74222196	74222526	35472	330	70
chr10	74222626	74222651	2748	25	70
chr10	74356059	74356262	17951	203	70
chr10	74569323	74569368	3485	45	70
chr10	74569884	74570163	27825	279	70
chr10	74570518	74570555	3114	37	70
chr10	74570641	74570686	3614	45	70
chr10	74570783	74570804	2578	21	70
chr10	74571143	74571427	28604	284	70
chr10	74571696	74571711	2276	15	70
chr10	74572017	74572187	13576	170	70
chr10	74572259	74572288	2830	29	70
chr10	74573076	74573140	4120	64	70
chr10	74573227	74573237	1952	10	70
chr10	96194832	96195006	14145	174	70
chr11	3897704	3897743	3208	39	70
chr11	3898154	3898319	13143	165	70
chr11	3898381	3898430	3668	49	70
chr11	3898490	3898961	54536	471	70
chr11	3899153	3899202	3800	49	70
chr11	3899272	3899351	4388	79	70
chr11	3899402	3899981	69272	579	70
chr11	4001013	4001046	3120	33	70
chr11	4001127	4001186	4226	59	70
chr11	4001248	4001312	4338	64	70
