chr1	33051288	33051774	17732	486	150
chr1	89561538	89561589	1079	51	150
chr1	89748321	89748327	1019	6	150
chr1	89748379	89748654	5803	275	150
chr1	89748994	89749358	10789	364	150
chr1	89750291	89750414	1523	123	150
chr1	89750530	89750655	1663	125	150
chr1	89751244	89751248	872	4	150
chr1	89751419	89751490	891	71	150
chr1	89752300	89752308	954	8	150
chr11	36551972	36552587	23067	615	150
chr11	36552746	36552840	1446	94	150
chr11	36552911	36553101	2860	190	150
chr11	36553160	36553298	2465	138	150
chr11	36553386	36554081	29257	695	150
chr11	36554244	36557389	164429	3145	150
chr11	108264767	108264917	2173	150	150
chr15	82242400	82243674	66024	1274	150
chr15	82250202	82250516	8204	314	150
chr16	30188728	30189075	14296	347	150
chr17	42219412	42219691	6502	279	150
chr17	42264911	42264924	671	13	150
chr21	43053191	43055676	131370	2485	150
chr21	43055856	43056562	27898	706	150
chr21	43056737	43057192	15168	455	150
chr21	43057577	43059913	124698	2336	150
chr21	43060101	43061691	78454	1590	150
chr21	43061880	43063564	85650	1684	150
chr21	43063746	43065148	69218	1402	150
chr21	43065328	43066021	29086	693	150
chr21	43066359	43066711	10858	352	150
chr21	43067433	43067447	616	14	150
chr21	43068858	43070013	55106	1155	150
chr21	43070192	43070869	25646	677	150
chr21	43070991	43075864	268930	4873	150
chr21	43076037	43076740	29194	703	150
chr5	70049612	70052130	136214	2518	150
chr5	70052263	70052828	19124	565	150
chr5	70052955	70060170	404726	7215	150
chr5	70060351	70068306	455552	7955	150
chr5	70068871	70070101	57736	1230	150
chr5	70070219	70071084	37570	865	150
chr5	70071281	70071380	1808	99	150
chr5	70071518	70071632	1428	114	150
chr5	70071820	70072794	43786	974	150
chr5	70072984	70074483	76621	1499	150
chr5	70077095	70077166	596	71	150
chr5	70077345	70077707	8992	362	150
chr5	70077980	70078521	24903	541	150
chr5	70925030	70927548	135618	2518	150
chr5	70927685	70928247	18428	562	150
chr5	70928380	70935584	407752	7204	150
chr5	70935779	70943732	452964	7953	150
chr5	70944292	70945533	58606	1241	150
chr5	70945642	70946517	38436	875	150
chr5	70946696	70947062	7742	366	150
chr5	70947237	70948221	44152	984	150
chr5	70948407	70949916	77154	1509	150
chr5	70952508	70952589	716	81	150
chr5	70952758	70953111	9183	353	150
chr5	70953392	70953941	24531	549	150
chr5	71606720	71606807	1199	87	150
chr7	117525373	117525771	11389	398	150
chr7	117526396	117527914	78463	1518	150
chr7	117528753	117528960	3455	207	150
chr7	117529021	117529053	604	32	150
chr9	320544	320643	1084	99	150
chr9	320835	322329	66318	1494	150
chr9	380340	380424	884	84	150
chrX	31532381	31533101	28134	720	150
chrX	31533170	31533960	33467	790	150
chrX	31534050	31534726	22954	676	150
chrX	31534862	31534943	734	81	150
chrX	31535064	31535496	13707	432	150
chrX	32246452	32246465	584	13	150
