chr1	9651675	43.182352941176475
chr1	9651825	39.88851351351352
chr1	9651975	40.43716216216218
chr1	9687975	41.40675675675678
chr1	9688125	40.96891891891892
chr1	9688275	39.2945945945946
chr1	9688425	38.300000000000004
chr1	9691275	39.59594594594595
chr1	9691425	38.801351351351336
chr1	9691575	39.39729729729728
chr1	9691725	38.3054054054054
chr1	9691875	39.17635135135136
chr1	9692025	38.25945945945946
chr1	9710025	39.33378378378379
chr1	9710175	40.42635135135135
chr1	9710325	41.66756756756757
chr1	9710475	43.10810810810812
chr1	9710625	41.912162162162154
chr1	9710775	42.46959459459459
chr1	9715425	40.20945945945945
chr1	9715575	41.33716216216217
chr1	9715725	40.674324324324324
chr1	9715875	39.48783783783784
chr1	9716025	39.47432432432432
chr1	9716175	41.54121621621624
chr1	9716325	40.866891891891896
chr1	9716475	42.27770270270271
chr1	9716625	41.9554054054054
chr1	9716775	43.214189189189185
chr1	9716925	42.935810810810835
chr1	9717075	44.224999999999994
chr1	9717225	42.19527027027028
chr1	9717375	41.44459459459459
chr1	9717525	38.35405405405406
chr1	9717675	39.511486486486476
chr1	9717825	38.1912162162162
chr1	9718575	37.46148648648648
chr1	9718725	38.39594594594598
chr1	9718875	38.234459459459444
chr1	9719025	38.34121621621622
chr1	9719775	39.83581081081082
chr1	9719925	38.16756756756756
chr1	9720075	39.90743243243243
chr1	9720225	40.49054054054055
chr1	9720375	39.58581081081081
chr1	9720525	38.468918918918966
chr1	9720675	37.30000000000002
chr1	9720825	38.168918918918926
chr1	9720975	41.3722972972973
chr1	9721125	40.41554054054053
chr1	9721275	40.42567567567568
chr1	9721425	39.38513513513514
chr1	9721575	39.148648648648646
chr1	9721725	40.034459459459484
chr1	9721875	40.411486486486496
chr1	9722025	41.10743243243245
chr1	9722175	38.16689189189187
chr1	9722325	38.63783783783784
chr1	9722475	38.45743243243243
chr1	9722625	40.39594594594594
chr1	9722775	36.57770270270273
chr1	9722925	38.430405405405416
chr1	9723075	39.55540540540542
chr1	9723225	40.61351351351351
chr1	9723375	39.44864864864864
chr1	9723825	40.31351351351351
chr1	9723975	41.96081081081079
chr1	9724125	41.16554054054052
chr1	9724275	39.39256756756757
chr1	9724425	39.7222972972973
chr1	9724575	41.277027027027025
chr1	9724725	41.04932432432433
chr1	9724875	40.501351351351374
chr1	9725025	36.67229729729729
chr1	9726825	38.89999999999998
chr1	9726975	40.549324324324346
chr1	9727125	39.52162162162163
chr1	9727275	39.82027027027027
chr1	9727425	37.84256756756756
chr1	9727575	37.733108108108105
chr1	9727725	36.602027027027034
chr1	9727875	39.558108108108094
chr1	9728025	40.48648648648648
chr1	9728175	42.68243243243245
chr1	9728325	42.25743243243245
chr1	9728475	43.30067567567566
chr1	9728625	41.374999999999986
chr1	9728775	40.34797297297298
chr1	9728925	36.67432432432432
chr1	9729075	36.84601769911503
chr1	9729225	nan
chr1	11785575	nan
chr1	11785725	41.493421052631575
chr1	11785875	43.386486486486476
chr1	11786025	42.08243243243245
chr1	11786175	39.12094594594596
chr1	11786325	37.162837837837856
chr1	11786475	38.40405405405406
chr1	11786625	39.99729729729731
chr1	11786775	40.50540540540541
chr1	11786925	40.92499999999999
chr1	11787075	42.48581081081081
chr1	11787225	41.93783783783783
chr1	11787375	42.897297297297285
chr1	11787525	41.65202702702703
chr1	11787675	39.952027027027015
chr1	11787825	40.92499999999999
chr1	11787975	40.77635135135134
chr1	11788125	41.66013513513512
chr1	11788275	40.30608108108107
chr1	11788425	39.10067567567568
chr1	11788575	40.52905405405407
chr1	11788725	40.30067567567569
chr1	11788875	39.764189189189175
chr1	11789025	38.36554054054055
chr1	11789175	40.68986486486488
chr1	11789325	42.30810810810813
chr1	11789475	42.12567567567571
chr1	11789625	40.10878378378377
chr1	11789775	38.88716216216217
chr1	11789925	40.51891891891892
chr1	11790075	41.895270270270274
chr1	11790225	40.42905405405405
chr1	11790375	42.11689189189188
chr1	11790525	42.5533783783784
chr1	11790675	44.2310810810811
chr1	11790825	42.95405405405407
chr1	11790975	37.40405405405405
chr1	11791125	39.33648648648649
chr1	11791275	39.73040540540539
chr1	11791425	41.5918918918919
chr1	11791575	39.720945945945935
chr1	11791725	39.34999999999999
chr1	11791875	37.78851351351351
chr1	11792175	41.53513513513514
chr1	11792325	42.65743243243242
chr1	11792475	42.43648648648649
chr1	11793825	40.23310810810811
chr1	11793975	41.52297297297298
chr1	11794125	40.67905405405408
chr1	11794275	40.38851351351351
chr1	11794425	37.68986486486484
chr1	11794575	36.197297297297304
chr1	11794725	37.476351351351354
chr1	11794875	38.935810810810814
chr1	11795025	40.356756756756766
chr1	11795175	39.238513513513524
chr1	11795325	40.09999999999999
chr1	11795475	40.94662162162164
chr1	11796075	36.489189189189176
chr1	11796225	40.80202702702702
chr1	11796375	42.08108108108107
chr1	11796525	41.247297297297294
chr1	11796675	39.2668918918919
chr1	11799675	40.30270270270272
chr1	11799825	42.53918918918917
chr1	11799975	43.680405405405416
chr1	11800125	39.885135135135144
chr1	11800275	39.39256756756756
chr1	11800425	39.19189189189189
chr1	11800575	41.463513513513504
chr1	11800725	43.06891891891891
chr1	11800875	44.71486486486485
chr1	11801025	41.43175675675677
chr1	11801175	39.31959459459459
chr1	11801325	39.136486486486504
chr1	11801475	41.58648648648651
chr1	11801625	40.66081081081082
chr1	11802675	40.839189189189185
chr1	11802825	39.64932432432431
chr1	11802975	41.354729729729726
chr1	11803125	40.91891891891891
chr1	11803275	39.54594594594596
chr1	11803425	40.68986486486488
chr1	11803575	42.17905405405406
chr1	11803725	45.274324324324326
chr1	11803875	44.41216216216216
chr1	11804025	43.20878378378377
chr1	11804175	40.28716216216215
chr1	11804325	40.52635135135135
chr1	11804475	39.8222972972973
chr1	11804625	41.2945945945946
chr1	11804925	38.410810810810815
chr1	11805075	39.185135135135134
chr1	11805225	40.3
chr1	11805375	40.10945945945946
chr1	11805525	38.23445945945945
chr1	11805675	40.04256756756758
chr1	11805825	39.20472972972973
chr1	11805975	38.47702702702703
chr1	11806125	37.20540540540539
chr1	11806275	37.48040540540538
chr1	11806425	39.56959459459459
chr1	11806575	41.07905405405404
chr1	11806725	40.94797297297298
chr1	11806875	40.475630252100814
chr1	11807025	nan
chr1	23795475	nan
chr1	23795625	41.23199999999999
chr1	23795775	42.45878378378379
chr1	23795925	40.76216216216214
chr1	23796075	40.956756756756775
chr1	23796225	39.63581081081079
chr1	23796375	40.24324324324325
chr1	23796525	40.284459459459455
chr1	23796675	39.22027027027027
chr1	23796825	40.437837837837826
chr1	23796975	41.143243243243234
chr1	23797125	41.78783783783782
chr1	23797275	43.75810810810809
chr1	23797575	43.90337837837837
chr1	23797725	42.35067567567567
chr1	23797875	42.8445945945946
chr1	23798025	40.74256756756754
chr1	23798175	38.35202702702702
chr1	23798325	38.75540540540541
chr1	23798475	39.73716216216214
chr1	23798625	38.5162162162162
chr1	23798775	39.26824324324325
chr1	23798925	39.80067567567565
chr1	23799075	41.68310810810811
chr1	23799225	43.13581081081081
chr1	23799375	41.46013513513512
chr1	23799525	40.19797297297297
chr1	23799675	42.85067567567569
chr1	23799825	42.056756756756776
chr1	23799975	40.817567567567565
chr1	23800125	42.02229729729728
chr1	23800275	42.0783783783784
chr1	23800425	41.40472972972972
chr1	23800575	40.12027027027027
chr1	23800725	39.817692307692326
chr1	23800875	nan
chr1	23801775	nan
chr1	23801925	38.05087719298247
chr1	23802075	39.65540540540541
chr1	23802225	37.95878378378377
chr1	23802375	39.805405405405416
chr1	23802525	41.62432432432434
chr1	23802675	43.72094594594593
